monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid
WP617039;2021-05-03 08:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP616461;2021-05-03 11:16;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);160.0;mg/l
WP618846;2021-05-06 11:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);380.0;mg/l
WP618848;2021-05-06 12:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP619754;2021-05-18 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP620249;2021-05-25 08:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP620530;2021-05-26 11:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);320.0;mg/l
WP620543;2021-05-27 10:37;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);390.0;mg/l
WP620932;2021-05-31 08:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP621284;2021-06-02 07:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP621747;2021-06-07 10:54;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);160.0;mg/l
WP621756;2021-06-07 11:28;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP621758;2021-06-07 12:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP622897;2021-06-11 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);390.0;mg/l
WP623131;2021-06-15 12:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP623270;2021-06-16 07:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP623306;2021-06-17 09:54;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP624500;2021-06-25 10:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);620.0;mg/l
WP624992;2021-07-01 09:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP625234;2021-07-05 11:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP625670;2021-07-08 10:32;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);360.0;mg/l
WP626243;2021-07-13 11:04;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP626256;2021-07-14 07:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP627220;2021-07-16 08:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP627623;2021-07-26 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);390.0;mg/l
WP625672;2021-07-28 09:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP628030;2021-07-29 10:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);680.0;mg/l
WP629134;2021-08-04 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP629254;2021-08-10 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP629946;2021-08-17 12:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP629948;2021-08-17 13:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP630118;2021-08-18 08:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP630259;2021-08-20 10:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);390.0;mg/l
WP628383;2021-08-23 09:24;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP630631;2021-08-24 08:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP630822;2021-08-26 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);570.0;mg/l
WP632256;2021-09-07 11:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP632450;2021-09-09 11:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);320.0;mg/l
WP632452;2021-09-09 12:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP632825;2021-09-13 10:38;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);130.0;mg/l
WP633210;2021-09-17 07:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP633990;2021-09-21 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);450.0;mg/l
WP634014;2021-09-21 12:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);700.0;mg/l
WP634082;2021-09-22 08:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP633879;2021-09-29 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP635976;2021-10-07 11:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);350.0;mg/l
WP635978;2021-10-07 11:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP636300;2021-10-11 11:17;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);130.0;mg/l
WP636796;2021-10-14 08:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP637401;2021-10-19 11:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP638091;2021-10-26 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP638016;2021-10-26 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP637913;2021-10-27 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);360.0;mg/l
WP638573;2021-10-29 10:17;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);540.0;mg/l
WP638961;2021-11-03 11:13;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP639726;2021-11-09 11:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP639728;2021-11-09 12:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP639585;2021-11-11 11:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP640484;2021-11-16 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP640954;2021-11-17 08:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP640695;2021-11-18 09:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP640687;2021-11-18 10:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);360.0;mg/l
WP641532;2021-11-25 10:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);610.0;mg/l
WP642163;2021-12-01 09:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP643428;2021-12-06 10:58;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP642970;2021-12-07 11:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP642972;2021-12-07 11:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP643049;2021-12-08 08:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP643036;2021-12-08 08:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP643073;2021-12-08 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP642803;2021-12-10 11:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP644146;2021-12-17 10:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);560.0;mg/l
WP646236;2022-01-10 09:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP646859;2022-01-14 09:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP647189;2022-01-18 10:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP647191;2022-01-18 12:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP646767;2022-01-20 08:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP647483;2022-01-20 11:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP647972;2022-01-25 10:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);610.0;mg/l
WP648074;2022-01-26 11:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP648056;2022-01-26 11:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);450.0;mg/l
WP646803;2022-01-27 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP648586;2022-02-01 09:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP649295;2022-02-07 09:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP649417;2022-02-08 08:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP649453;2022-02-09 10:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP650334;2022-02-15 11:58;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);310.0;mg/l
WP650336;2022-02-15 12:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP650557;2022-02-16 11:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);390.0;mg/l
WP649858;2022-02-17 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);470.0;mg/l
WP650920;2022-02-23 11:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP650986;2022-02-28 12:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP652094;2022-03-03 08:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP652010;2022-03-04 07:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP652992;2022-03-08 09:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP652278;2022-03-14 09:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);150.0;mg/l
WP653742;2022-03-16 10:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);320.0;mg/l
WP653744;2022-03-16 11:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP651996;2022-03-22 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);540.0;mg/l
WP654446;2022-03-23 10:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP654683;2022-03-24 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);380.0;mg/l
WP654900;2022-03-24 11:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP658310;2022-04-04 08:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);360.0;mg/l
WP657699;2022-04-04 09:47;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);150.0;mg/l
WP658638;2022-04-08 09:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP658580;2022-04-08 11:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);480.0;mg/l
WP658841;2022-04-11 11:21;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);360.0;mg/l
WP659200;2022-04-14 08:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP659983;2022-04-19 11:06;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP660339;2022-04-26 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);320.0;mg/l
WP660864;2022-04-26 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP660866;2022-04-26 12:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP661384;2022-05-02 10:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP661453;2022-05-03 08:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP661980;2022-05-05 09:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);400.0;mg/l
WP661855;2022-05-09 13:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);710.0;mg/l
WP662418;2022-05-10 08:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP663057;2022-05-16 11:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP663321;2022-05-16 11:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);360.0;mg/l
WP663323;2022-05-16 12:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP663784;2022-05-19 11:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP664009;2022-05-23 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);420.0;mg/l
WP665174;2022-06-01 08:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP665657;2022-06-03 08:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP666510;2022-06-08 07:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP666673;2022-06-09 08:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP667096;2022-06-13 11:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP667923;2022-06-20 11:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP667925;2022-06-20 12:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP665550;2022-06-28 11:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);630.0;mg/l
WP668599;2022-06-28 12:08;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP668481;2022-06-29 10:38;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP669498;2022-07-04 09:52;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);120.0;mg/l
WP669880;2022-07-05 09:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP670180;2022-07-07 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP670636;2022-07-11 11:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP670904;2022-07-13 08:51;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP671043;2022-07-14 12:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);710.0;mg/l
WP671778;2022-07-19 10:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);350.0;mg/l
WP671780;2022-07-19 10:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP672263;2022-07-21 11:54;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP672720;2022-07-26 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);350.0;mg/l
WP673844;2022-08-04 08:33;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);310.0;mg/l
WP673770;2022-08-04 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);760.0;mg/l
WP674263;2022-08-08 11:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP674238;2022-08-08 14:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);120.0;mg/l
WP675404;2022-08-11 11:18;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP675406;2022-08-11 12:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP674782;2022-08-12 07:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP674852;2022-08-15 09:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP675609;2022-08-23 12:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);380.0;mg/l
WP676277;2022-08-26 10:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP677416;2022-09-02 08:13;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);110.0;mg/l
WP677743;2022-09-05 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP678350;2022-09-09 09:01;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP678260;2022-09-09 09:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);780.0;mg/l
WP678958;2022-09-13 08:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);160.0;mg/l
WP678664;2022-09-13 10:13;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP678904;2022-09-14 10:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);360.0;mg/l
WP679417;2022-09-16 11:51;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP679155;2022-09-29 11:49;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP679157;2022-09-29 12:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP681212;2022-10-03 08:59;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);120.0;mg/l
WP681634;2022-10-06 09:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP681595;2022-10-06 12:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);540.0;mg/l
WP682295;2022-10-10 09:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP682423;2022-10-12 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP683694;2022-10-21 10:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP683934;2022-10-24 10:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP684216;2022-10-26 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);310.0;mg/l
WP683965;2022-10-27 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP683967;2022-10-27 12:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP684849;2022-11-03 11:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);670.0;mg/l
WP684947;2022-11-04 08:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP685334;2022-11-07 11:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);130.0;mg/l
WP685380;2022-11-08 10:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP685913;2022-11-14 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP685949;2022-11-14 11:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP686942;2022-11-22 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);251.97;mg/l
WP686944;2022-11-22 11:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.33;mg/l
WP686913;2022-11-22 12:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);273.85;mg/l
WP686979;2022-11-25 11:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);252.95;mg/l
WP687801;2022-12-01 09:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);246.85;mg/l
WP687970;2022-12-02 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);248.72;mg/l
WP688148;2022-12-05 10:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);274.42;mg/l
WP688273;2022-12-06 11:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);599.67;mg/l
WP688545;2022-12-08 10:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);229.36;mg/l
WP688787;2022-12-09 10:36;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);132.41;mg/l
WP690231;2022-12-19 13:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);305.08;mg/l
WP689463;2022-12-19 13:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);311.26;mg/l
WP690157;2022-12-22 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);287.51;mg/l
WP689465;2022-12-28 12:32;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);237.33;mg/l
WP691598;2023-01-09 10:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);130.0;mg/l
WP692442;2023-01-16 11:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP692771;2023-01-19 10:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP693248;2023-01-20 09:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP693231;2023-01-23 11:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP693027;2023-01-23 12:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP693233;2023-01-23 12:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP693537;2023-01-24 11:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);520.0;mg/l
WP693675;2023-01-27 14:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP694495;2023-02-06 10:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP695887;2023-02-17 09:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP695938;2023-02-17 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP695435;2023-02-17 11:06;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP696183;2023-02-20 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP696382;2023-02-22 10:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);620.0;mg/l
WP696411;2023-02-22 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP696413;2023-02-22 11:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP696705;2023-02-24 08:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP697734;2023-03-06 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP698575;2023-03-15 10:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP698857;2023-03-17 10:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP699033;2023-03-17 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);310.0;mg/l
WP699519;2023-03-22 10:47;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);540.0;mg/l
WP699927;2023-03-22 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP699929;2023-03-22 11:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP699682;2023-03-24 08:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP699370;2023-03-24 08:56;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP701386;2023-04-03 10:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);130.0;mg/l
WP701483;2023-04-04 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP701650;2023-04-05 12:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP701459;2023-04-06 08:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP702352;2023-04-12 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);530.0;mg/l
WP702758;2023-04-13 08:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP703065;2023-04-17 10:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP703513;2023-04-20 11:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);320.0;mg/l
WP703515;2023-04-20 12:27;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP703771;2023-04-24 09:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP704457;2023-05-04 11:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP706265;2023-05-15 11:19;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP706480;2023-05-15 11:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
